,principal component 1,principal component 2,principal component 3,principal component 4,P. Habitable Class,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
664,5.646450313,-1.444723398,-0.156162668,-0.494473455,0,0.61141854,0.732345067,-0.571828251,-0.157329597,0.227369372,0.544373432,-1.163852492,0.155029709,0.57644469,-0.564727457,0.346055931,-0.737518031,-0.228843412,0.022053873,-1.119379573,0.421180299,1.221551415,-0.590982629
665,-0.834163716,0.705557481,-0.484313328,0.042725593,0,0.562843078,0.811481495,1.775186151,0.103067922,1.419742312,-0.145015474,-0.598768183,0.013025381,1.031586846,0.469608602,-0.378499984,-1.862917483,1.10241772,-1.234965128,-0.159820828,0.266313854,0.819420876,0.137637228
666,0.31287351,0.331619298,-0.794113651,-0.746156256,0,0.388617265,0.304841385,0.860886077,-0.26105346,1.533989798,0.008885715,-0.532321104,0.255444204,0.369414684,0.264401423,-0.559085981,-0.450150063,0.365013709,1.028270149,0.459472396,0.914822644,-0.173233016,0.023711633
667,5.811378179,-2.173029653,0.0982674,-1.575591125,0,0.569147731,0.966901985,-0.167636856,0.209343343,0.539026411,-0.623422908,-2.076206135,0.420056728,-0.018811411,-0.46784509,0.551059667,-0.282597031,0.757467449,-0.256275875,-0.695564212,0.727397792,1.291951614,0.15346679
668,7.384981186,-3.77249093,2.851666679,1.099159651,0,-0.105231038,-4.094781745,0.674041557,-2.965616881,-0.16229961,1.0500754,-0.332348602,-0.020757734,1.739585609,0.345003762,-1.961990972,-0.233133322,-1.132394225,-0.738037853,-1.396612226,0.144386698,-0.324385166,-0.432217897
669,1.379352364,-0.148855931,-0.903169547,-1.257794914,0,0.025945739,0.078400226,0.06946801,-0.491471809,1.682960287,-0.494844135,-0.124808808,-0.229786771,-0.100049548,0.533938579,0.102340971,-0.377286407,-0.768789403,0.040882846,-0.25631746,-0.049931555,-0.683086387,-0.511047064
670,2.680834435,1.476851337,-1.105701547,-2.318201048,0,0.422885653,0.832114917,1.797472066,-0.206543372,1.75423693,-0.199432824,-0.825572011,-0.336139246,1.92903161,0.97412659,-0.064253624,-0.854533789,2.808656041,0.524871657,0.566337411,1.460484342,-0.758045225,-0.109844198
671,4.864614031,-2.16591588,-0.39318138,-2.772288614,0,0.865936731,0.952879259,0.351127102,0.070074306,0.243128078,-1.039652714,-2.026463902,-0.017720548,0.811412235,0.494289899,0.487829,-0.973908267,1.865201431,0.533225408,-1.485104427,2.457972027,2.266006297,0.023401547
672,4.191694235,1.058818126,-2.29855205,0.466156215,0,0.373864901,-0.365775672,-0.310828383,-0.431881421,0.9355668,1.058527264,-0.393287331,-0.321454904,1.450603667,0.26830036,-0.13097097,1.10928315,-0.125661127,-0.101948605,0.198357694,-0.96026005,-0.162149485,-1.190988704
673,3.221901327,-2.531193038,-1.229633642,-2.265834067,0,2.096990763,0.982891912,0.864667801,-0.100257558,-1.358001258,0.761800794,0.261381903,0.176168674,-1.376024932,0.612305611,1.619671222,0.429624742,-0.827674955,-0.694467905,0.706498681,-0.907293033,-0.806642807,0.0015348
674,3.01641888,-2.449216432,-0.922416621,-1.842550088,0,1.347054165,0.473421279,0.197369213,-0.107439117,-0.536086439,0.357649904,-0.083016561,0.171498263,-1.53673935,0.273354665,0.722109601,0.227511917,-1.033784594,-0.264246943,-0.486565653,0.134167468,1.264456614,-0.136744149
675,2.118006127,-0.205342753,-0.89591019,-1.269054631,0,0.096985811,0.219167678,-0.094989766,-0.325405112,1.169124562,0.286845389,-1.202032533,0.251196955,0.390795804,0.206793716,0.799753336,1.622030602,-0.201063389,-0.430002295,1.145328113,-1.117116411,-0.196944959,0.580640087
676,0.614619466,1.315245212,-1.103898465,-1.308580157,0,0.559876719,0.984037125,2.143512673,0.162299947,1.405260669,-0.92143062,-1.247465235,0.209779531,-0.852323507,0.42129121,0.214892826,-0.512008563,1.064743679,0.705448939,1.177981001,0.523083786,-1.433435677,-0.138173448
677,0.368311589,0.028219075,-0.905621175,-0.799605922,0,0.317803995,0.375333393,0.791885381,-0.194891097,1.45022433,-0.749228203,-0.595486413,0.101040441,-1.100687075,0.21103658,-0.380415023,-0.843171609,-0.747634338,0.939957356,-0.499312708,0.853398728,-0.102149129,-0.639715014
678,2.084969386,2.655526473,-0.633189409,-2.334200048,0,-0.917645009,0.513246083,1.169715462,-0.019229217,1.175135866,-1.673259394,-0.211900019,-0.003562314,-2.299082527,0.655333742,0.440799335,-1.093155268,-0.954706858,-0.273579912,-0.822086583,0.255947616,-0.971348977,-0.92438987
679,8.574912748,4.444636577,-6.438248852,7.00371319,0,2.301660223,-1.148136362,-0.492861299,0.281934792,0.062474334,0.374372807,0.750098224,-1.000883163,0.984185681,-0.711053002,-1.244411433,-0.09170666,0.230438623,0.361898105,-1.102372401,0.548551662,0.749044464,-0.937492902
680,6.968922543,6.689671067,-6.884708157,6.211464202,0,2.08240222,-1.393570183,0.834830287,0.691244836,-0.633897756,0.2410011,0.733800929,-1.151914907,1.019782156,0.121924805,-0.813531512,-0.398859268,0.913336043,0.572858012,-1.164972332,1.706757306,1.75981367,-0.871342865
681,4.895470608,-2.157682999,0.214872371,-2.037541993,0,0.446686064,0.473380796,-0.198369637,0.063065628,0.018240943,-0.882050144,-0.849056747,0.328298899,0.342600833,0.248399806,-0.590016952,-0.485438511,-0.377109062,-0.374357696,-1.429186264,0.588988021,-0.706228833,-0.074632277
682,5.178288823,1.287954723,-2.962206968,1.643214152,0,0.815181486,-0.458600914,-0.50746041,-0.367418617,0.857837327,1.17346629,-0.433529025,-0.29253612,1.588459367,-0.007449068,-0.10227511,0.643532259,-0.005186853,0.177228267,-0.453010763,-0.267637048,0.937204245,-1.392754389
683,3.881795326,0.004087505,-1.188093441,-1.052606282,0,0.565009129,0.363318511,-0.062801253,-0.635591675,1.550434144,1.866921309,-1.506281095,0.227542912,2.243062116,0.086832444,0.409979139,1.199193307,1.229981629,-0.075058736,0.90697536,-0.05353702,1.073703042,0.27906304
684,2.583444284,-2.951639999,-0.32098844,-2.100410643,0,0.729061775,-0.097620799,-0.024764954,0.165753534,-0.102622472,-1.176574022,-0.375548836,0.009649722,0.4519112,0.676457879,-1.048423248,0.516065408,-0.287650919,-0.139447142,-1.321414291,0.608354889,-0.382845171,0.06821156
685,3.81690914,-3.033321766,-0.446764739,-2.584110105,0,0.864245122,0.053977334,0.210285521,0.299093335,0.156708424,-1.347683464,-0.889374657,0.142249782,0.524848392,0.79656451,-0.952330108,1.150485983,0.772408602,-0.561118638,-0.333982163,0.244786882,-1.166368136,0.556056425
686,7.97014508,5.160934351,-7.52157106,7.519942861,0,2.612162616,-1.557010617,-0.398579299,0.837110481,-0.559709546,-1.352572407,0.44005557,-1.022964603,0.122549772,-0.239347935,0.020308643,0.354314853,0.157488473,0.1492054,-0.695474804,0.804301557,0.633811142,0.419441392
687,3.523179125,-2.410887239,-0.675847958,-2.333670082,0,1.047378677,0.313793029,0.405086354,0.037438947,0.10329238,-0.25646476,-0.538942575,-0.129694662,1.428143383,0.635443147,-0.502572287,1.088344963,0.99651614,-0.242610992,-0.079331624,0.116984403,-0.913882274,0.399751733
688,3.047968537,-2.439415589,-0.08056302,-1.851078069,0,0.340793308,-0.435901744,-0.537160829,-0.029268836,-0.140475805,-0.172961773,0.230636598,-0.236547887,1.037051004,0.395642758,-1.374456706,0.793267194,-0.781137285,-0.238028539,-1.56374318,0.421344182,0.024519949,0.022719927
689,3.911897294,-1.858076064,-1.728911861,-1.532784038,0,1.596447094,0.12923395,0.382384767,-0.268399815,0.714705893,0.407407635,-1.513944139,-0.012318883,0.881626916,1.400373487,-0.147341491,-0.08014399,0.295310389,-0.249323651,-0.365000848,0.12042954,-1.090506965,-0.806475838
690,3.613603713,-2.708898655,-1.162450399,-2.303488038,0,2.201147981,0.66644985,0.690978654,-0.11923844,-1.499252977,0.828755599,0.215038048,0.09807726,0.257592863,1.071342881,1.039327833,-0.745244094,-0.348308277,0.007678879,-0.896571278,0.958295986,0.224571357,-0.294501469
691,4.744439209,0.000234292,-0.055943328,-1.419249515,0,-0.126058694,1.802519135,0.406263734,0.086692153,1.28726276,-1.775197481,-2.510129608,1.467838542,-2.63335721,-0.739006992,1.269096321,-0.366218553,-0.136750303,-0.645852573,0.023355583,-0.463373891,-0.088344164,0.168191145
692,4.23122991,-2.024852238,0.15565094,-1.58572803,0,0.300307819,0.339385065,-0.49244124,-0.09398135,0.045541365,0.078582642,-0.665221683,-0.149215577,0.745302809,-0.230163542,0.035994092,0.470143445,-0.650052316,-0.443286714,-0.857503068,-0.170452099,-0.145629657,-0.130056581
693,4.208345199,0.156603491,-2.328954324,-0.293286772,0,0.871434928,0.121556001,0.171063722,-0.309734586,1.092826711,0.543596051,-1.143282899,-0.124993301,1.331015742,0.468644396,0.505160766,1.479082259,0.965414332,-0.26349097,1.094257068,-1.061722991,-0.884349297,-0.583934271
694,4.009255876,-2.081438496,-0.53643097,-2.006769711,0,0.543199585,-0.000790575,-0.373561784,-0.118509685,0.366624749,-0.558286851,-1.221660209,0.011374648,-0.504804529,0.781233187,-0.214463599,-0.080400847,-0.897366855,-0.571024631,-1.285617983,0.265510221,-0.327108654,-0.518227493
695,2.264623305,-0.125048165,-1.357105499,-2.230623555,0,1.202325632,1.03475558,1.898440672,-0.216743772,1.041951537,0.145910614,0.41182415,-0.133897142,0.273753672,0.601755414,-0.010280564,-0.60245406,1.984578964,0.406965804,0.5352073,1.118356477,-0.57411207,-0.107718278
696,2.703098093,-2.767782496,-1.520512344,-2.276118111,0,2.784379241,0.872782028,1.525825754,-0.189764978,-1.358770226,1.251962653,0.580062011,-0.107142718,0.41873032,1.39179274,0.443508444,-0.103447449,0.091562081,-0.380451231,0.713953071,-0.468360635,-2.803645745,-0.238950477
697,2.887387749,3.970601184,-0.751036087,-1.473007698,0,-0.565211048,0.784207345,1.763158668,0.397441515,0.370326218,0.154624541,-1.290809985,0.242597894,0.152476873,0.023478324,1.180201316,1.055523806,1.419858215,-0.544046678,1.468678108,-0.524157118,-0.367584246,0.399616929
698,12.75018718,6.726248748,-4.796602796,13.00097069,0,1.356564371,1.771970889,-2.085748061,-0.545880934,0.039884944,2.319742358,0.664753251,-0.384267728,-0.659243268,-3.089890112,0.209510582,-2.281590761,-1.258766446,0.992710246,-0.446240069,-1.390922907,0.036258512,-2.886216293
699,5.799338903,1.418097956,-4.04624418,2.203733277,0,1.560375714,0.127347826,-0.22769656,-0.479815974,1.436703001,1.540400911,-1.968782401,0.1644076,0.554644415,-0.166623459,1.673908232,0.428195284,0.957786294,0.291458157,0.213017808,0.008467038,2.840757185,-1.881782464
700,3.228690146,0.183061293,-0.777179635,-1.926524952,0,0.083146718,0.044410214,0.366865808,-0.375651916,0.979104632,0.328703751,-0.465173831,-0.280536988,1.686278998,0.940587334,-1.145797876,0.619873241,0.436111532,-0.249101053,-0.121980504,-0.183659591,-2.174378818,-0.174022067
701,7.966179096,-2.06022255,1.269968533,0.036082118,0,0.45403593,2.777687905,-0.043625357,0.178005457,0.674781043,0.27610646,-2.488219021,0.429969195,0.808850836,-2.223739127,1.385017799,-0.200731352,2.39641899,-0.029126546,0.584084914,-0.014700381,0.691469338,0.247050234
702,-0.152589878,-0.793749307,-0.227160864,-0.97232228,0,-0.064297572,-0.08829351,0.385920912,-0.058866714,0.858753039,-0.908235076,0.225765536,-0.354354312,0.928262802,0.253649275,-0.738224617,-0.363431008,-0.637272592,1.141644048,-1.039936061,0.916203525,-1.235644554,-0.471487038
703,4.109368001,-2.525026981,-0.685354184,-2.279723965,0,2.041511193,0.903677453,0.698183434,-0.273952335,-1.344625649,2.124028663,0.713132419,-0.158574976,0.427384119,0.124847685,0.213173213,-0.175324684,0.656483492,0.027932031,-0.724034145,1.251803064,1.593043868,-0.019718654
704,0.181628008,1.336017017,-0.55409672,-1.305583909,0,0.745216987,0.787046054,2.404759889,0.111335177,0.169602581,1.19696678,1.108145496,-0.329153772,0.358053704,-0.160223767,-0.748123984,-0.391819185,1.261056684,1.199310536,0.449152226,1.408050287,-0.169848435,-0.13112508
705,5.352856886,-2.45683093,-0.22186281,-1.897943379,0,1.39722766,0.765146542,0.526041724,-0.034248779,-0.232093544,1.545119621,0.216223746,0.034050645,0.364731575,-0.370489999,-0.839416475,0.90285808,1.258065486,-0.659734206,0.515837383,-0.0238669,-0.436812015,0.548741631
706,2.122713982,-2.462275578,-0.60181279,-1.585507071,0,1.091741193,-0.104550233,-0.254501009,-0.290646075,-0.067579013,-0.097396582,-0.614397621,-0.049493687,0.746297449,1.116933966,-0.374692973,-0.641611709,-0.954018348,0.063207519,-1.610278227,0.898519794,-0.536188252,-0.399140377
707,3.088709692,-2.275334347,-1.303434344,-1.954571913,0,1.390853383,0.61380775,0.22663699,-0.263357532,0.576310522,-0.336387243,-2.256691322,-0.031031033,-0.425974039,1.009942338,1.219969402,0.013096843,0.585120747,-0.286049378,0.136513138,0.34798619,-0.102476449,-0.265197281
708,3.451709895,-2.191784269,-0.327666378,-1.761955887,0,0.661986238,0.010722984,-0.250306503,-0.146062708,0.116460447,0.764003002,-0.216052396,-0.129512313,1.836995067,0.025185505,-0.529916455,1.37772855,0.485372603,-0.256583282,-0.611689489,0.300541499,0.468692413,0.281286546
709,4.193713697,-2.241414202,-0.046435651,-1.699341688,0,0.461754163,-0.023226689,-0.382870646,-0.052921015,0.238786096,0.675240507,-0.301720479,-0.043876106,1.760897125,-0.18814548,-0.841061188,1.709488114,0.588962188,-0.633417988,-0.195843547,-0.151534889,-0.272638147,0.50005484
710,3.427828036,-3.133741667,-1.109034902,-2.994653311,0,2.213394393,1.481083345,1.139443763,0.184460057,-1.486552282,-0.819632371,-1.010345805,0.161427262,-1.92615073,0.799058732,2.509315504,-1.052614622,0.187073929,-0.014385772,-0.964996081,1.430802188,1.106216459,-0.222913204
711,4.492090767,-2.058712004,-0.863784433,-2.603205977,0,1.226177259,0.65522713,0.273281398,-0.189768226,0.401381024,-0.29420631,-1.992696862,-0.102370781,0.939020538,1.049483092,0.344519683,-0.670729124,1.872556922,0.19689838,-0.947249748,2.054874907,0.903635307,0.103048903
712,2.263808101,0.744323691,-0.230276858,-1.755928858,0,-0.517559289,-0.035097706,0.349775971,-0.031814162,0.566363609,0.22283738,-0.038970558,-0.187815248,1.981066113,0.268986298,-0.636938972,1.536035137,0.547414648,-0.213467546,0.019579978,-0.285306043,-1.259872001,0.539901505
713,3.517604013,-0.002723495,-1.799893521,0.219898905,0,0.418146713,-0.36053834,-0.6398689,-0.436235724,0.690610026,0.846783652,-0.407922696,-0.31121815,1.035554786,0.146680964,0.128257393,0.743073675,-0.589927228,0.082343137,-0.897812882,-0.239685801,0.64189057,-1.283628555
714,4.593711206,-2.356871655,-0.745168974,-1.837007274,0,1.808811647,1.183732024,0.211011338,-0.192289864,-1.178746543,1.359613866,-0.590406842,0.385729691,-0.887299223,-0.03507432,2.455666671,0.244906666,-0.052093531,-0.734830575,0.669712853,-0.259354408,0.447114074,0.262968196
715,3.227906607,-1.924498033,-0.625049476,-1.557406875,0,0.645285546,0.016479832,-0.775589155,-0.332976883,0.338426303,0.359578209,-1.274487144,0.527999526,0.042997349,0.49011047,0.918404431,0.965600897,-0.342385194,-0.667263342,0.128341212,-0.182318982,0.307856751,0.464220509
716,3.427225681,-2.796689555,-0.878558857,-2.577042777,0,1.947896953,1.033262296,0.63260134,-0.113346013,-1.387162887,0.130867106,-0.152468284,0.613798102,-2.43521411,0.724215425,1.337375876,-1.059493272,-1.005668604,-0.375561309,-1.313001454,1.004584341,0.826322624,-0.508767215
717,3.228596664,-2.884687872,-0.966532721,-2.314945982,0,1.646368438,0.700399448,0.477647051,-0.007740726,-0.323773371,-0.390150534,-0.969185985,0.686133962,-2.406305613,0.771937329,0.613779623,-0.778165362,-0.283096549,-0.150985924,-1.260118085,1.399686598,1.421845121,-0.301311807
718,4.45071828,-2.374591668,-0.453736245,-2.284496565,0,0.711293376,0.459838764,-0.360533393,0.093947423,0.594880464,-1.207974958,-2.485995068,0.796412402,-1.726006407,0.695981818,0.833214648,-0.871905689,0.126245154,-0.271143461,-1.735628457,1.674933902,1.923340946,-0.107443886
719,0.184484485,2.272091845,-0.333171065,-1.268056698,0,0.182832325,0.688032371,2.311964903,0.253051058,0.787437267,-0.224388741,-0.493494082,-0.02202446,0.380496789,0.318874603,-0.777346719,-1.715192538,1.15844833,1.362525845,-1.008484039,2.492573447,-0.008588185,-0.833999139
720,2.289091503,-2.600622434,-1.28262596,-1.551730579,0,2.157945867,0.86099639,1.042743223,-0.17857518,0.236123028,0.396328563,-2.182142955,0.194575972,0.864679011,0.854975632,-0.124183207,-1.366547166,1.297407664,1.502427014,-1.565852851,2.891523502,1.662199302,-0.801723725
721,9.447235289,-1.152565927,5.93285127,4.031477168,0,-1.952838775,6.451113139,-1.020050958,-0.251938774,0.784280999,0.11054165,-0.4362597,1.329422911,0.128047653,-4.53522431,0.149238456,-1.073615496,0.042000045,1.056247283,-0.042742096,-1.611773054,-2.310431815,0.642769852
722,-0.421692234,-0.580789387,-0.641671931,-0.742261128,0,1.288821996,0.8384568,2.20769864,0.041383677,0.543667755,0.269054695,1.162586125,-0.256366906,-0.026593872,0.413395728,-1.483505789,-1.875091048,0.537517408,-0.188360049,-1.127488523,1.141528212,-0.557006928,-0.695746868
723,0.685648159,-1.525331812,-1.0238491,-1.342859231,0,1.545209341,0.697988198,1.597649926,-0.232857585,0.650462036,0.383596185,0.761807522,-0.077267903,-0.255975081,0.261748758,-1.34250392,-1.187521709,0.508558513,1.351697004,-0.980127384,2.006774747,-0.238178012,-0.714973617
724,1.874250709,-3.457083164,-1.192023233,-1.906664695,0,3.10971829,1.106152926,1.697699944,-0.083811049,-1.636643839,1.43312026,0.013069872,0.032425375,0.015092568,0.811025138,-0.131060477,-1.460455131,0.314229665,1.224673417,-1.359554293,2.323038113,0.574764952,-0.737907297
725,3.291228351,-1.119506666,-1.366677404,-2.032880669,0,0.956777105,0.977684038,0.838165472,-0.197669803,1.316112688,-1.037641367,-1.957172617,0.391447954,-1.898381089,0.633214573,0.309447998,0.132323391,0.089877017,-0.563576054,-0.239803712,-0.190824746,-1.112665719,-0.596068798
726,3.629604153,-2.29882013,-1.100582307,-1.988208651,0,1.103828937,0.230748839,0.102536124,-0.044279561,0.762202392,-0.780634931,-1.761444264,0.419391643,-2.16943395,1.040314154,-0.148136697,0.121489968,-0.692637631,-0.948032005,-0.738217662,-0.167028032,-1.080879571,-0.434963309
727,-0.682452575,-0.307224519,-0.510551438,-0.416763463,0,0.819260772,0.60109008,1.738831432,0.064554011,1.440065181,-0.404550984,-0.043847387,-0.075040578,0.327671202,0.3585245,-1.631302463,-1.575483268,0.61842162,-0.314527042,-1.269221201,1.115915707,-0.36163338,-0.433381702
728,0.230415011,-0.64675993,-0.700141175,-0.963341571,0,0.705564818,0.317526018,1.117718925,-0.170049838,1.456141496,-0.275441873,-0.04039292,0.070968688,-0.06888217,0.179337004,-1.76574439,-0.722816426,0.110113782,1.026817989,-1.117078715,1.57239351,-0.655440135,-0.472369008
729,-0.228912335,-2.13185295,-0.958873216,-0.363954416,0,1.625027994,0.805274467,1.454050338,-0.131959364,1.798001111,-0.447670881,-0.671127966,-0.033492191,0.686439932,0.384444134,-1.183438925,-1.832171741,1.264497837,-0.077438148,-1.35545105,1.630303637,0.617577938,-0.413446262
730,3.1400874,-0.096740772,-1.425491248,-0.266550372,0,0.228943204,-0.075500843,-0.549489984,-0.344460492,0.800017314,0.429276719,-0.833964319,0.160527292,0.43900711,-0.016631121,0.589256779,0.86032832,-0.399330509,-0.005692362,-0.753184703,-0.024612451,1.233462724,-0.755452338
731,2.654470658,-3.363111048,-1.034521193,-2.639058926,0,2.43763611,1.000075578,1.089249801,-0.036317673,-1.738268185,0.03949169,-0.110526158,-0.272505287,-0.27610233,1.284636813,1.323854338,-1.445369473,0.0713358,0.252830331,-1.304687914,1.500771414,-0.450011172,-0.69501814
